Age,Attrition,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,MonthlyIncome__log1p,mean_time__log1p,YearsWithCurrManager__winsor1,TotalWorkingYears__winsor5,NumCompaniesWorked__winsor5,MonthlyIncome__log1p_norm,Age_norm,DistanceFromHome_norm,NumCompaniesWorked_5_norm,TotalWorkingYears_norm,YearsAtCompany_norm,YearsSinceLastPromotion_norm,YearsWithCurrManager_1_norm,PercentSalaryHike_norm,mean_time__log1p_norm
43,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11.124627160483929,1.940854533798738,8,10.0,0.0,0.4173484305101959,0.7743331547236276,0.8644066140128889,-1.1317150612480988,0.03585462312993165,1.0213355037023728,0.008940543203802158,1.549818268306724,0.2029314082449376,-1.0913373708585599
34,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11.26178102224096,2.1303485114536413,2,6.0,5.0,0.6248136970991407,-0.2179523306789278,0.11641005976677875,0.9415512323334956,-0.5554407316954253,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,-0.8817639066218085,0.15356071708786734
21,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.236776155340317,2.072932906392001,0,1.0,1.0,-0.9256560107332421,-1.651253587371508,-1.0055847716023865,-0.71706180253178,-1.2945599252271214,-1.1081545303385616,0.008940543203802158,-1.0819588789285914,-0.33941624918843544,-0.2236363729942934
38,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10.373834872713369,1.9581351186778824,4,5.0,1.0,-0.7183346639343349,0.2230634406110968,-0.13292212498192466,-0.71706180253178,-0.7032645704017645,-0.043409513318094325,-0.7625006132385551,0.23392969468906633,-1.1529377353384949,-0.9778109815723505
22,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,10.813377845229255,2.2677141060505637,0,1.0,1.0,-0.05346166070932416,-1.5409996445490017,-1.0055847716023865,-0.71706180253178,-1.2945599252271214,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,-0.33941624918843544,1.0559966054450174
31,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11.784485777414298,2.0309994419289557,7,13.0,1.0,1.415481054110589,-0.5487141591464463,-0.13292212498192466,-0.71706180253178,0.47932613924894935,1.8198942664677233,3.0947051689732312,1.2208461249023097,-0.8817639066218085,-0.4991221186472953
51,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10.604875682997651,1.9930254420229474,2,15.0,2.0,-0.36885166225649785,1.656364697303677,-1.0055847716023865,-0.3024085438154611,0.7749738166616278,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,-0.33941624918843544,-0.7485957982845447
37,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10.401562227376685,2.141500428563858,3,5.0,1.0,-0.6763929865120716,0.11280949778859066,1.8617353530077025,-0.71706180253178,-0.7032645704017645,-0.043409513318094325,-0.7625006132385551,-0.09504244871534814,0.2029314082449376,0.22682426065403097
46,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.662445881599808,2.3288666863879346,2,24.0,7.0,-0.28176832061692,1.105094983191146,-0.7562525868536831,1.770857749766133,2.1053883650186807,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,-0.6105900779051219,1.457744097777597
36,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,10.83093580710616,2.323876807128334,7,15.0,7.0,-0.02690267655178233,0.0025555549660845073,2.235733630130758,1.770857749766133,0.7749738166616278,1.8198942664677233,3.0947051689732312,1.2208461249023097,-0.8817639066218085,1.4249626277475953
44,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.25558704504304,2.309272681143862,3,6.0,1.0,-0.8972017900721863,0.8845870975461337,0.11641005976677875,-0.71706180253178,-0.5554407316954253,-0.043409513318094325,0.7803816996461596,-0.09504244871534814,-0.8817639066218085,1.329019480956368
37,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,10.204739634516608,1.8730168235349884,7,19.0,2.0,-0.9741159319350771,0.11280949778859066,1.238404891135944,-0.3024085438154611,1.3662691714869848,1.2875217579574896,2.323264012530874,1.2208461249023097,-0.33941624918843544,-1.5370034381559774
28,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,10.771868732388134,2.106448547166363,3,5.0,1.0,-0.1162502621466602,-0.8794759876139647,-0.008256032607572947,-0.71706180253178,-0.7032645704017645,-0.043409513318094325,-0.7625006132385551,-0.09504244871534814,-0.8817639066218085,-0.003452293095522833
39,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10.169728906753061,2.0042060109939293,2,9.0,7.0,-1.0270747759361638,0.33331738343360295,-0.7562525868536831,1.770857749766133,-0.11196921557640759,-0.3095957675732111,0.7803816996461596,-0.4240145921197626,-0.8817639066218085,-0.675144023687906
46,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,10.956247856355338,1.9912385459035544,2,6.0,8.0,0.16265011745078883,1.105094983191146,-0.008256032607572947,2.185511008482452,-0.5554407316954253,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,0.4741052369616241,-0.7603349764363821
40,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,10.142150059508008,1.9533112645356236,2,7.0,4.0,-1.068791814177833,0.4435713262561091,-0.8809186792280348,0.5268979736171766,-0.40761689298908604,-0.3095957675732111,-0.7625006132385551,-0.4240145921197626,-0.8817639066218085,-1.0095017343474424
42,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,10.953277176506669,2.001223210485708,0,10.0,5.0,0.15815652989255896,0.6640792119011214,-0.25758821735627635,0.9415512323334956,0.03585462312993165,-1.3743407845936784,-0.7625006132385551,-1.0819588789285914,-1.1529377353384949,-0.6947398055452734
35,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.674313109478335,2.021600541989986,7,15.0,2.0,-0.26381740356689976,-0.10769838785642165,0.11641005976677875,-0.3024085438154611,0.7749738166616278,0.48896299519213926,0.008940543203802158,1.2208461249023097,0.7452790656783106,-0.5608690549226617
38,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11.203147738244201,2.139242294797872,8,13.0,5.0,0.5361222833865461,0.2230634406110968,-0.382254309730628,0.9415512323334956,0.47932613924894935,1.5537080122126066,1.5518228560885168,1.549818268306724,-1.1529377353384949,0.2119892435078798
34,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,11.812963388531578,2.1115819601370625,7,11.0,4.0,1.45855760410033,-0.2179523306789278,-0.8809186792280348,0.5268979736171766,0.18367846183627087,0.48896299519213926,-0.7625006132385551,1.2208461249023097,2.1011482092617433,0.030272134830630404
37,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,11.831968113551918,1.9164813383645012,8,10.0,1.0,1.487305029016291,0.11280949778859066,1.8617353530077025,-0.71706180253178,0.03585462312993165,1.2875217579574896,-0.7625006132385551,1.549818268306724,-1.1529377353384949,-1.251459316519986
39,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10.85032688789905,1.9381515574431254,2,7.0,2.0,0.0024291679519567234,0.33331738343360295,-0.8809186792280348,-0.3024085438154611,-0.40761689298908604,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,0.7452790656783106,-1.1090948222483583
43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,10.024864123702642,2.068228914465733,2,7.0,4.0,-1.246203938249846,0.7743331547236276,-0.13292212498192466,0.5268979736171766,-0.40761689298908604,-0.5757820218283279,0.008940543203802158,-0.4240145921197626,0.7452790656783106,-0.25453967993416343
41,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,10.490468337248462,2.1369082413281646,2,11.0,3.0,-0.5419094980441383,0.5538252690786153,-0.7562525868536831,0.11224471490085779,0.18367846183627087,-0.5757820218283279,0.008940543203802158,-0.4240145921197626,-0.6105900779051219,0.19665546489621666
30,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.69650269224425,2.0617102676495214,2,9.0,8.0,-0.23025241571272495,-0.6589681019689524,2.1110675377564063,2.185511008482452,-0.11196921557640759,0.48896299519213926,-0.7625006132385551,-0.4240145921197626,-1.1529377353384949,-0.29736452881816583
26,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,11.094086321816611,2.2582778654320697,4,6.0,0.0,0.3711509472254056,-1.099983873258977,-0.8809186792280348,-1.1317150612480988,-0.5554407316954253,-0.043409513318094325,0.008940543203802158,0.23392969468906633,-0.06824242047174892,0.9940043561464199
46,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,10.69695506835746,2.1171346463254563,7,13.0,4.0,-0.22956813070810975,1.105094983191146,0.11641005976677875,0.5268979736171766,0.47932613924894935,1.0213355037023728,1.5518228560885168,1.2208461249023097,-1.1529377353384949,0.06675101666341783
40,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.539966537281268,1.9702682109163105,3,12.0,4.0,1.0456099568592967,0.4435713262561091,2.235733630130758,0.5268979736171766,0.3315023005426101,-0.043409513318094325,-0.7625006132385551,-0.09504244871534814,0.7452790656783106,-0.8981015178974451
34,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,10.886146380853784,2.100040420511057,8,10.0,1.0,0.05661138753903234,-0.2179523306789278,-0.8809186792280348,-0.71706180253178,0.03585462312993165,1.2875217579574896,2.323264012530874,1.549818268306724,-0.33941624918843544,-0.045551069633093764
35,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,10.886707695092223,2.0775021622987846,3,6.0,0.0,0.05746045738384817,-0.10769838785642165,-0.13292212498192466,-1.1317150612480988,-0.5554407316954253,-0.043409513318094325,-0.7625006132385551,-0.09504244871534814,-0.33941624918843544,-0.19361822670759588
54,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,10.351724752488161,2.0437755031779843,7,14.0,4.0,-0.751779453078969,1.9871265257711954,2.235733630130758,0.5268979736171766,0.6271499779552886,0.48896299519213926,0.008940543203802158,1.2208461249023097,-0.33941624918843544,-0.4151886110116734
31,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10.147256921643994,2.0730209738769134,2,9.0,2.0,-1.061066938619082,-0.5487141591464463,-0.13292212498192466,-0.3024085438154611,-0.11196921557640759,-0.5757820218283279,0.7803816996461596,-0.4240145921197626,0.7452790656783106,-0.2230578055646854
28,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,10.709315887371531,2.1070931866467033,2,3.0,1.0,-0.21087058490692026,-0.8794759876139647,-1.0055847716023865,-0.71706180253178,-0.998912247814443,-0.5757820218283279,0.008940543203802158,-0.4240145921197626,-0.06824242047174892,0.0007827251695518683
38,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,11.07814997376193,2.282351772963064,3,20.0,2.0,0.34704489103957387,0.2230634406110968,1.238404891135944,-0.3024085438154611,1.5140930101933239,-0.3095957675732111,-0.7625006132385551,-0.09504244871534814,-0.6105900779051219,1.1521601024430805
26,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.319925570795222,1.914448967007656,2,5.0,1.0,-0.7998803641486328,-1.099983873258977,-0.13292212498192466,-0.71706180253178,-0.7032645704017645,-0.043409513318094325,0.008940543203802158,-0.4240145921197626,-0.8817639066218085,-1.2648111667869175
58,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,10.28742254209393,2.3195700288332874,2,23.0,2.0,-0.8490459467146374,2.42814229706122,0.11641005976677875,-0.3024085438154611,1.9575645263123416,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,-0.6105900779051219,1.3966688522352306
18,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,12.133829855918448,2.075784864176292,0,1.0,1.0,1.9439150438623716,-1.9820154158390264,-0.8809186792280348,-0.71706180253178,-1.4423837639334607,-1.3743407845936784,-0.7625006132385551,-1.0819588789285914,2.3723220379784298,-0.20490017442742506
31,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,9.98419157995109,1.8895816428475802,0,2.0,0.0,-1.3077271066402065,-0.5487141591464463,-0.8809186792280348,-1.1317150612480988,-1.146736086520782,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,-0.33941624918843544,-1.428179336489916
29,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10.258746494416974,2.233727926584458,0,4.0,4.0,-0.8924226610105589,-0.7692220447914586,-0.13292212498192466,0.5268979736171766,-0.8510884091081037,-0.8419682760834447,0.7803816996461596,-1.0819588789285914,-0.33941624918843544,0.8327212784000041
45,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,12.046379132546004,2.0649875847096855,7,10.0,4.0,1.8116330402393137,0.99484104036864,-1.0055847716023865,0.5268979736171766,0.03585462312993165,0.755149249447256,3.0947051689732312,1.2208461249023097,-0.06824242047174892,-0.2758338934265618
36,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,10.038935856711177,2.412210501055229,0,15.0,4.0,-1.224918384911538,0.0025555549660845073,-0.8809186792280348,0.5268979736171766,0.7749738166616278,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,-1.1529377353384949,2.0052789419214485
27,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,9.955652966516807,2.383805568365301,2,6.0,0.0,-1.3508959315524152,-0.989729930436471,-0.13292212498192466,-1.1317150612480988,-0.5554407316954253,-0.043409513318094325,-0.7625006132385551,-0.4240145921197626,-0.6105900779051219,1.818670128113466
29,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,10.625003507146516,2.1056452071764724,10,11.0,1.0,-0.3384053857214835,-0.7692220447914586,-0.382254309730628,-0.71706180253178,0.18367846183627087,1.5537080122126066,1.5518228560885168,2.2077625551155533,-1.1529377353384949,-0.008729908931986193
32,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,10.675237943652137,2.0946133652970573,0,4.0,8.0,-0.26241845667644914,-0.4384602163239401,-0.008256032607572947,2.185511008482452,-0.8510884091081037,-1.3743407845936784,-0.7625006132385551,-1.0819588789285914,-0.6105900779051219,-0.08120460724256749
42,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,12.092685558517823,1.978045379799465,3,10.0,3.0,1.8816782791115774,0.6640792119011214,0.24107615214113046,0.11224471490085779,0.03585462312993165,0.22277674093702246,1.5518228560885168,-0.09504244871534814,0.7452790656783106,-0.8470086927211883
47,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.372271688502106,1.9076295652704682,0,7.0,4.0,-0.720699208577574,1.2153489260136523,-0.8809186792280348,0.5268979736171766,-0.40761689298908604,-0.8419682760834447,0.7803816996461596,-1.0819588789285914,-0.33941624918843544,-1.3096118527434089
46,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.159038688326126,2.0770887760962387,7,12.0,3.0,1.9820470881873054,1.105094983191146,-1.0055847716023865,0.11224471490085779,0.3315023005426101,1.0213355037023728,2.323264012530874,1.2208461249023097,1.55880055182837,-0.1963340053275902
28,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11.403791170892829,2.085696935842344,2,3.0,1.0,0.8396248075627156,-0.8794759876139647,-0.25758821735627635,-0.71706180253178,-0.998912247814443,-0.5757820218283279,0.7803816996461596,-0.4240145921197626,0.2029314082449376,-0.13978190936504753
29,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10.003378135350923,2.1714280222922095,6,11.0,8.0,-1.2787046366932697,-0.7692220447914586,0.8644066140128889,2.185511008482452,0.18367846183627087,0.48896299519213926,0.008940543203802158,0.8918739814978952,-1.1529377353384949,0.4234363359840058
42,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,10.72306912649225,2.00505468448745,0,8.0,4.0,-0.19006680013492336,0.6640792119011214,-0.8809186792280348,0.5268979736171766,-0.2597930542827468,-1.3743407845936784,-0.7625006132385551,-1.0819588789285914,0.4741052369616241,-0.6695685852362468
32,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,10.21869967166673,2.386705628859339,2,7.0,7.0,-0.9529993349115655,-0.4384602163239401,-1.0055847716023865,1.770857749766133,-0.40761689298908604,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,-1.1529377353384949,1.8377223418494157
27,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10.723509645430674,2.035855313516913,8,9.0,1.0,-0.18940045084058474,-0.989729930436471,-0.8809186792280348,-0.71706180253178,-0.11196921557640759,1.0213355037023728,3.0947051689732312,1.549818268306724,-0.33941624918843544,-0.4672210243224375
29,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,10.195447959847472,2.162334031019396,0,1.0,1.0,-0.9881709482327948,-0.7692220447914586,-1.0055847716023865,-0.71706180253178,-1.2945599252271214,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,2.6434958666951163,0.3636925251915353
29,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10.862856930775358,2.1944429343743423,0,1.0,1.0,0.021382689583811256,-0.7692220447914586,0.4904083368898338,-0.71706180253178,-1.2945599252271214,-1.1081545303385616,0.008940543203802158,-1.0819588789285914,0.4741052369616241,0.574634914428965
46,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10.21942903970169,2.1533307399042867,7,14.0,5.0,-0.9518960591315325,1.105094983191146,-0.6315864944793315,0.9415512323334956,0.6271499779552886,0.755149249447256,-0.7625006132385551,1.2208461249023097,2.6434958666951163,0.3045445774143437
39,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11.537822934624739,1.9750111488791566,2,7.0,8.0,1.0423674444655484,0.33331738343360295,-0.8809186792280348,2.185511008482452,-0.40761689298908604,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,-0.6105900779051219,-0.8669423513937552
55,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10.233186904869912,1.9430345900240893,4,19.0,8.0,-0.9310852767864011,2.0973804685937014,-0.8809186792280348,2.185511008482452,1.3662691714869848,-0.043409513318094325,-0.7625006132385551,0.23392969468906633,-0.6105900779051219,-1.0770152912856772
28,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,11.134895546610604,2.004232964082081,0,1.0,1.0,0.43288086567401823,-0.8794759876139647,2.4850658148794613,-0.71706180253178,-1.2945599252271214,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,0.7452790656783106,-0.6749669529001194
30,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10.809748150372926,2.1143742282198588,0,1.0,1.0,-0.058952104808804404,-0.6589681019689524,0.36574224451548215,-0.71706180253178,-1.2945599252271214,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,-0.8817639066218085,0.04861619642206229
22,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10.485451744135313,2.386889476046076,0,1.0,1.0,-0.5494978285093168,-1.5409996445490017,0.8644066140128889,-0.71706180253178,-1.2945599252271214,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,1.016452894394997,1.838930142825867
36,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11.789882731740619,2.2944218643220946,7,10.0,1.0,1.4236447365161342,0.0025555549660845073,0.24107615214113046,-0.71706180253178,0.03585462312993165,1.2875217579574896,0.008940543203802158,1.2208461249023097,-0.33941624918843544,1.231455676055243
31,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.549941827249432,2.0697194347815997,2,10.0,1.0,1.0606990412353046,-0.5487141591464463,-0.8809186792280348,-0.71706180253178,0.03585462312993165,1.2875217579574896,-0.7625006132385551,-0.4240145921197626,-0.33941624918843544,-0.24474756984057966
34,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,10.014626341770095,2.164563635096658,0,9.0,2.0,-1.2616900800959867,-0.2179523306789278,0.6150744292641855,-0.3024085438154611,-0.11196921557640759,-0.043409513318094325,0.008940543203802158,-1.0819588789285914,-0.33941624918843544,0.3783401139276595
29,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11.561915609142327,2.0692523072914906,2,11.0,3.0,1.07881113680931,-0.7692220447914586,-0.5069204021049797,0.11224471490085779,0.18367846183627087,-0.5757820218283279,0.008940543203802158,-0.4240145921197626,-0.8817639066218085,-0.24781640678442765
37,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,9.909022208034603,2.263688327364099,4,16.0,5.0,-1.4214317707611794,0.11280949778859066,-0.25758821735627635,0.9415512323334956,0.922797655367967,-0.043409513318094325,-0.7625006132385551,0.23392969468906633,-0.6105900779051219,1.0295488826661845
35,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,9.830432871630217,2.413177896329527,2,4.0,0.0,-1.540309631138657,-0.10769838785642165,-0.8809186792280348,-1.1317150612480988,-0.8510884091081037,-0.5757820218283279,-0.7625006132385551,-0.4240145921197626,2.6434958666951163,2.0116343340144662
45,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,10.534785924769006,2.0825616690160795,8,10.0,0.0,-0.47487266808001877,0.99484104036864,-0.7562525868536831,-1.1317150612480988,0.03585462312993165,1.0213355037023728,1.5518228560885168,1.549818268306724,-0.33941624918843544,-0.1603793327001926
36,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,12.088363982108108,1.9525594221317626,8,10.0,1.0,1.8751412630156368,0.0025555549660845073,-0.5069204021049797,-0.71706180253178,0.03585462312993165,1.2875217579574896,-0.7625006132385551,1.549818268306724,0.4741052369616241,-1.0144410320633213
26,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,11.129040814645387,2.288212297443859,0,1.0,1.0,0.42402472766660104,-1.099983873258977,2.1110675377564063,-0.71706180253178,-1.2945599252271214,-1.1081545303385616,0.008940543203802158,-1.0819588789285914,-0.6105900779051219,1.1906613562074169
27,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,10.853425803822502,2.10298715525485,7,9.0,0.0,0.00711673132027569,-0.989729930436471,-0.6315864944793315,-1.1317150612480988,-0.11196921557640759,0.755149249447256,-0.7625006132385551,1.2208461249023097,1.2876267231116836,-0.026192225127154245
44,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,12.139457302623786,2.0430498231451018,2,10.0,2.0,1.9524273796871279,0.8845870975461337,-1.0055847716023865,-0.3024085438154611,0.03585462312993165,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,-0.8817639066218085,-0.41995603262884795
34,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10.516535773840447,2.355670780085635,0,5.0,1.0,-0.5024786893701031,-0.2179523306789278,2.235733630130758,-0.71706180253178,-0.7032645704017645,-0.043409513318094325,1.5518228560885168,-1.0819588789285914,-0.8817639066218085,1.633836052816786
56,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,10.149996006155071,2.0045967596868612,0,5.0,1.0,-1.05692367286615,2.207634411416208,-1.0055847716023865,-0.71706180253178,-0.7032645704017645,-0.3095957675732111,0.008940543203802158,-1.0819588789285914,1.55880055182837,-0.6725769642661841
36,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.13344781717726,2.093923667628237,3,12.0,2.0,-1.081955227893946,0.0025555549660845073,0.4904083368898338,-0.3024085438154611,0.3315023005426101,-0.3095957675732111,0.008940543203802158,-0.09504244871534814,-0.33941624918843544,-0.08573563941467857
41,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11.100903910262819,1.9636237611439427,4,14.0,5.0,0.3814635464214218,0.5538252690786153,-0.5069204021049797,0.9415512323334956,0.6271499779552886,-0.043409513318094325,0.008940543203802158,0.23392969468906633,0.7452790656783106,-0.9417528408547412
42,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,12.115332507160534,2.0836949829594515,7,18.0,8.0,1.9159350997172524,0.6640792119011214,-0.25758821735627635,2.185511008482452,1.2184453327806455,2.08608052072284,3.0947051689732312,1.2208461249023097,-0.8817639066218085,-0.15293392267393716
31,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.990655419146874,2.152506112536841,4,8.0,2.0,1.727342777409118,-0.5487141591464463,-0.008256032607572947,-0.3024085438154611,-0.2597930542827468,-0.043409513318094325,0.008940543203802158,0.23392969468906633,2.1011482092617433,0.2991271121961561
34,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10.160104563907877,2.3075129312303426,1,9.0,3.0,-1.041633001483299,-0.2179523306789278,-0.13292212498192466,0.11224471490085779,-0.11196921557640759,-0.3095957675732111,-0.7625006132385551,-0.752986735524177,-0.8817639066218085,1.3174586422969252
31,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.112481487361165,1.99654894359027,2,4.0,8.0,1.91162251547683,-0.5487141591464463,1.9864014453820542,2.185511008482452,-0.8510884091081037,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,1.55880055182837,-0.7254478311653769
45,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.306984057549448,2.1076158908627263,3,12.0,4.0,-0.8194562948676328,0.99484104036864,-0.13292212498192466,0.5268979736171766,0.3315023005426101,-0.3095957675732111,-0.7625006132385551,-0.09504244871534814,0.7452790656783106,0.004216678518051247
33,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9.411728991487363,1.9264651720803463,9,10.0,1.0,-2.173660460658477,-0.32820627350143394,-1.0055847716023865,-0.71706180253178,0.03585462312993165,1.2875217579574896,-0.7625006132385551,1.8787904117111387,-0.6105900779051219,-1.1858696040813912
28,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9.321971188147367,2.4365913728417796,7,7.0,1.0,-2.309432260007143,-0.8794759876139647,-0.13292212498192466,-0.71706180253178,-0.40761689298908604,0.48896299519213926,-0.7625006132385551,1.2208461249023097,-1.1529377353384949,2.165451318084342
